Gene stable ID	HGNC symbol	HGNC ID
ENSG00000126218	F10	3528
ENSG00000175591	P2RY2	8541
ENSG00000183454	GRIN2A	4585
ENSG00000080200	CRYBG3	34427
ENSG00000155816	FMN2	14074
ENSG00000108370	RGS9	10004
ENSG00000165119	HNRNPK	5044
ENSG00000237095	MDC1	21163
ENSG00000115290	GRB14	4565
ENSG00000163293	NIPAL1	27194
ENSG00000147650	LRP12	31708
ENSG00000171988	JMJD1C	12313
ENSG00000048140	TSPAN17	13594
ENSG00000120899	PTK2B	9612
ENSG00000161270	NPHS1	7908
ENSG00000126231	PROZ	9460
ENSG00000265118		
ENSG00000171604	CXXC5	26943
ENSG00000178718	RPP25	30361
ENSG00000171631	P2RY6	8543
ENSG00000185222	WBP5	30084
ENSG00000100664	EIF5	3299
ENSG00000269446		
ENSG00000253350		
ENSG00000268365		
ENSG00000105583	WDR83OS	30203
ENSG00000180875	GREM2	17655
ENSG00000225824	HLA-DQB1	4944
ENSG00000149089	APIP	17581
ENSG00000198668	CALM1	1442
ENSG00000009335	UBE3C	16803
ENSG00000159958	TNFRSF13C	17755
ENSG00000163938	GNL3	29931
ENSG00000049245	VAMP3	12644
ENSG00000258296		
ENSG00000169946	ZFPM2	16700
ENSG00000092931	MFSD11	25458
ENSG00000231823	HLA-DQA2	4943
ENSG00000168530	MYL1	7582
ENSG00000238943		
ENSG00000047932	GOPC	17643
ENSG00000252727		
ENSG00000255967		
ENSG00000255829		
ENSG00000198515	CNGA1	2148
ENSG00000131400	NAPSA	13395
ENSG00000198794	SCAMP5	30386
ENSG00000256004		
ENSG00000244131	RPSAP51	36224
ENSG00000205426	KRT81	6458
ENSG00000229493	HLA-DQB2	4945
ENSG00000095059	DHPS	2869
ENSG00000100162	CENPM	18352
ENSG00000135697	BCMO1	13815
ENSG00000145545	SRD5A1	11284
ENSG00000132912	DCTN4	15518
ENSG00000126860	EVI2A	3499
ENSG00000064687	ABCA7	37
ENSG00000049246	PER3	8847
ENSG00000234343	NEU1	7758
ENSG00000183955	SETD8	29489
ENSG00000166681	NGFRAP1	13388
ENSG00000256661	A2ML1-AS1	41022
ENSG00000082438	COBLL1	23571
ENSG00000249790		
ENSG00000206235	TAP2	44
ENSG00000261609	GAN	4137
ENSG00000256904	A2ML1-AS2	41523
ENSG00000113763	UNC5A	12567
ENSG00000257105		
ENSG00000110435	PDHX	21350
ENSG00000121542	SEC22A	20260
ENSG00000213049	HNRNPA1P34	48763
ENSG00000122417	ODF2L	29225
ENSG00000255776		
ENSG00000214851	LINC00612	28621
ENSG00000150977	RILPL2	28787
ENSG00000084636	COL16A1	2193
ENSG00000172476	RAB40A	18283
ENSG00000245105	A2M-AS1	27057
ENSG00000129680	MAP7D3	25742
ENSG00000256937		
ENSG00000198001	IRAK4	17967
ENSG00000126226	PCID2	25653
ENSG00000219607	PPP1R3G	14945
ENSG00000070087	PFN2	8882
ENSG00000134363	FST	3971
ENSG00000211542		
ENSG00000256720		
ENSG00000146005	PSD2	19092
ENSG00000182901	RGS7	10003
ENSG00000184209	SNRNP35	30852
ENSG00000198846	TOX	18988
ENSG00000138621	PPCDC	28107
ENSG00000105793	GTPBP10	25106
ENSG00000152953	STK32B	14217
ENSG00000256235	SMIM3	30248
ENSG00000214113	LYRM4	21365
ENSG00000100167	SEPT3	10750
ENSG00000269636		
ENSG00000110237	ARHGEF17	21726
ENSG00000132004	FBXW9	28136
ENSG00000235030	IER3	5392
ENSG00000237693	IRGM	29597
ENSG00000132313	MRPL35	14489
ENSG00000074966	TXK	12434
ENSG00000164465	DCBLD1	21479
ENSG00000178966	RMI1	25764
ENSG00000256817	TPT1P12	49303
ENSG00000258291		
ENSG00000153815	CMIP	24319
ENSG00000238831	RNU7-189P	45723
ENSG00000234674	TCF19	11629
ENSG00000204569	PPP1R10	9284
ENSG00000112941	PAPD7	16705
ENSG00000176928	GCNT4	17973
ENSG00000145908	ZNF300	13091
ENSG00000188026	RILPL1	26814
ENSG00000145194	ECE2	13275
ENSG00000167173	C15orf39	24497
ENSG00000179603	GRM8	4600
ENSG00000197506	SLC28A3	16484
ENSG00000054967	RELT	13764
ENSG00000131242	RAB11FIP4	30267
ENSG00000236443	PSMB8	9545
ENSG00000135334	AKIRIN2	21407
ENSG00000145700	ANKRD31	26853
ENSG00000062822	POLD1	9175
ENSG00000091483	FH	3700
ENSG00000160883	HK3	4925
ENSG00000137975	CLCA2	2016
ENSG00000133142	TCEAL4	26121
ENSG00000129195	FAM64A	25483
ENSG00000101400	SNTA1	11167
ENSG00000169083	AR	644
ENSG00000256069	A2MP1	8
ENSG00000166669	ATF7IP2	20397
ENSG00000158458	NRG2	7998
ENSG00000123240	OPTN	17142
ENSG00000049247	UTS2	12636
ENSG00000068615	REEP1	25786
ENSG00000231503	PTMAP4	9627
ENSG00000211445	GPX3	4555
ENSG00000167195	GOLGA6C	32206
ENSG00000176125	UFSP1	33821
ENSG00000170523	KRT83	6460
ENSG00000170500	LONRF2	24788
ENSG00000082929	C4orf6	13716
ENSG00000016864	GLT8D1	24870
ENSG00000178538	CA8	1382
ENSG00000140478	GOLGA6D	32204
ENSG00000016490	CLCA1	2015
ENSG00000054965	FAM168A	28999
ENSG00000155629	PIK3AP1	30034
ENSG00000266823		
ENSG00000269766		
ENSG00000271233		
ENSG00000126259	KIRREL2	18816
ENSG00000270663		
ENSG00000165476	REEP3	23711
ENSG00000153976	HS3ST3A1	5196
ENSG00000141526	SLC16A3	10924
ENSG00000229684	TUBB	20778
ENSG00000117009	KMO	6381
ENSG00000237582	POU5F1	9221
ENSG00000237248	LINC00987	48911
ENSG00000267964		
ENSG00000170854	MINA	19441
ENSG00000141378	PTRH2	24265
ENSG00000213853	EMP2	3334
ENSG00000175215	CTDSP2	17077
ENSG00000262773	NOSTRIN	20203
ENSG00000049249	TNFRSF9	11924
ENSG00000196968	FUT11	19233
ENSG00000033867	SLC4A7	11033
ENSG00000006695	COX10	2260
ENSG00000016602	CLCA4	2018
ENSG00000109339	MAPK10	6872
ENSG00000087206	UIMC1	30298
ENSG00000256427		
ENSG00000104388	RAB2A	9763
ENSG00000086598	TMED2	16996
ENSG00000076706	MCAM	6934
ENSG00000111788		
ENSG00000121316	PLBD1	26215
ENSG00000186832	KRT16	6423
ENSG00000105576	TNPO2	19998
ENSG00000116288	PARK7	16369
ENSG00000054277	OPN3	14007
ENSG00000173040	EVC2	19747
ENSG00000078699	CBFA2T2	1536
ENSG00000097033	SH3GLB1	10833
ENSG00000183230	CTNNA3	2511
ENSG00000153989	NUS1	21042
ENSG00000135605	TEC	11719
ENSG00000203668	CHML	1941
ENSG00000173175	ADCY5	236
ENSG00000263162	HERC2	4868
ENSG00000160691	SHC1	10840
ENSG00000145982	FARS2	21062
ENSG00000105290	APLP1	597
ENSG00000196376	SLC35F1	21483
ENSG00000148053	NTRK2	8032
ENSG00000113161	HMGCR	5006
ENSG00000157224	CLDN12	2034
ENSG00000167889	MGAT5B	24140
ENSG00000262452	SPC25	24031
ENSG00000087085	ACHE	108
ENSG00000173456	RNF26	14646
ENSG00000172586	CHCHD1	23518
ENSG00000163214	DHX57	20086
ENSG00000105993	DNAJB6	14888
ENSG00000223953	C1QTNF5	14344
ENSG00000183066	WBP2NL	28389
ENSG00000180448	HMHA1	17102
ENSG00000183291		
ENSG00000204954	C12orf73	34450
ENSG00000261967	GOLGA8F	32378
ENSG00000115365	LANCL1	6508
ENSG00000267873		
ENSG00000196507	TCEAL3	28247
ENSG00000239836	PSMB9	9546
ENSG00000135443	KRT85	6462
ENSG00000162843	WDR64	26570
ENSG00000267901		
ENSG00000111860	CEP85L	21638
ENSG00000262563	G6PC2	28906
ENSG00000235718	MFRP	18121
ENSG00000079482	OPHN1	8148
ENSG00000062716	VMP1	29559
ENSG00000153936	HS2ST1	5193
ENSG00000262872	GOLGA8G	25328
ENSG00000198951	NAGA	7631
ENSG00000226173	TAP1	43
ENSG00000164258	NDUFS4	7711
ENSG00000091622	PITPNM3	21043
ENSG00000259159		
ENSG00000140365	COMMD4	26027
ENSG00000103479	RBL2	9894
ENSG00000171316	CHD7	20626
ENSG00000267561		
ENSG00000222022		
ENSG00000021300	PLEKHB1	19079
ENSG00000263298	ABCB11	42
ENSG00000143013	LMO4	6644
ENSG00000177096	FAM109B	27161
ENSG00000262581		
ENSG00000197943	PLCG2	9066
ENSG00000166896	XRCC6BP1	29452
ENSG00000213676	ATF6B	2349
ENSG00000261951		
ENSG00000153060	TEKT5	26554
ENSG00000185305	ARL15	25945
ENSG00000262906		
ENSG00000270043		
ENSG00000263579		
ENSG00000268175		
ENSG00000262627		
ENSG00000265006		
ENSG00000183172	SMDT1	25055
ENSG00000262353		
ENSG00000262733		
ENSG00000228263	SLC44A4	13941
ENSG00000174371	EXO1	3511
ENSG00000036672	USP2	12618
ENSG00000120903	CHRNA2	1956
ENSG00000197555	SIPA1L1	20284
ENSG00000145901	TNIP1	16903
ENSG00000196428	TSC22D2	29095
ENSG00000204568	MRPS18B	14516
ENSG00000111364	DDX55	20085
ENSG00000103274	NUBP1	8041
ENSG00000151067	CACNA1C	1390
ENSG00000239329	HLA-DMB	4935
ENSG00000258231		
ENSG00000164830	OXR1	15822
ENSG00000224740	FLOT1	3757
ENSG00000100804	PSMB5	9542
ENSG00000109171	SLAIN2	29282
ENSG00000188596	C12orf55	26456
ENSG00000123144	C19orf43	28424
ENSG00000169271	HSPB3	5248
ENSG00000269074		
ENSG00000197769	MAP1LC3C	13353
ENSG00000139842	CUL4A	2554
ENSG00000181704	YIPF6	28304
ENSG00000178996	SNX18	19245
ENSG00000026508	CD44	1681
ENSG00000165914	TTC7B	19858
ENSG00000214655	ZSWIM8	23528
ENSG00000198356	ASNA1	752
ENSG00000116285	ERRFI1	18185
ENSG00000249016		
ENSG00000172465	TCEAL1	11616
ENSG00000106537	TSPAN13	21643
ENSG00000164283	ESM1	3466
ENSG00000184983	NDUFA6	7690
ENSG00000267906		
ENSG00000180287	PLD5	26879
ENSG00000075413	MARK3	6897
ENSG00000135049	AGTPBP1	17258
ENSG00000166676	TVP23A	20398
ENSG00000115648	MLPH	29643
ENSG00000065243	PKN2	9406
ENSG00000162426	SLC45A1	17939
ENSG00000141551	CSNK1D	2452
ENSG00000264457	MIR4509-1	41860
ENSG00000264457	MIR4509-3	41610
ENSG00000264457	MIR4509-2	41537
ENSG00000070019	GUCY2C	4688
ENSG00000262250	ABCB10P4	31130
ENSG00000266882		
ENSG00000262127		
ENSG00000106541	AGR2	328
ENSG00000206435	HLA-C	4933
ENSG00000262080		
ENSG00000166971	AKTIP	16710
ENSG00000125967	NECAB3	15851
ENSG00000196208	GREB1	24885
ENSG00000072840	EVC	3497
ENSG00000099817	POLR2E	9192
ENSG00000167604	NFKBID	15671
ENSG00000128422	KRT17	6427
ENSG00000169894	MUC3A	7513
ENSG00000185896	LAMP1	6499
ENSG00000100197	CYP2D6	2625
ENSG00000123562	MORF4L2	16849
ENSG00000114902	SPCS1	23401
ENSG00000222028	PSMB11	31963
ENSG00000118434	SPACA1	14967
ENSG00000139835	GRTP1	20310
ENSG00000115548	KDM3A	20815
ENSG00000082269	FAM135A	21084
ENSG00000126264	HCST	16977
ENSG00000039987	BEST2	17107
ENSG00000151239	TWF1	9620
ENSG00000153531	ADPRHL1	21303
ENSG00000139880	CDH24	14265
ENSG00000118432	CNR1	2159
ENSG00000179583	CIITA	7067
ENSG00000142599	RERE	9965
ENSG00000078295	ADCY2	233
ENSG00000137947	GTF2B	4648
ENSG00000243189	HLA-DMA	4934
ENSG00000145248	SLC10A4	22980
ENSG00000114904	NEK4	11399
ENSG00000182223	ZAR1	20436
ENSG00000011600	TYROBP	12449
ENSG00000161849	KRT84	6461
ENSG00000137343	ATAT1	21186
ENSG00000175084	DES	2770
ENSG00000150401	DCUN1D2	20328
ENSG00000143702	CEP170	28920
ENSG00000169507	SLC38A11	26836
ENSG00000120915	EPHX2	3402
ENSG00000223510	CDRT15	14395
ENSG00000139263	LRIG3	30991
ENSG00000183185	GABRR3	17969
ENSG00000135040	NAA35	24340
ENSG00000184860	SDR42E1	29834
ENSG00000173467	AGR3	24167
ENSG00000113761	ZNF346	16403
ENSG00000156920	GPR112	18992
ENSG00000161850	KRT82	6459
ENSG00000223680	DDR1	2730
ENSG00000228273		
ENSG00000198739	LRRTM3	19410
ENSG00000095066	HOOK2	19885
ENSG00000142539		
ENSG00000125430	HS3ST3B1	5198
ENSG00000173801	JUP	6207
ENSG00000124785	NRN1	17972
ENSG00000263186	KRTAP16-1	18916
ENSG00000204315	FKBPL	13949
ENSG00000086696	HSD17B2	5211
ENSG00000150403	TMCO3	20329
ENSG00000269383		
ENSG00000108176	DNAJC12	28908
ENSG00000102239	BRS3	1113
ENSG00000167468	GPX4	4556
ENSG00000197837	HIST4H4	20510
ENSG00000137944	CCBL2	33238
ENSG00000269404	SPIB	11242
ENSG00000140398	NEIL1	18448
ENSG00000204314	PRRT1	13943
ENSG00000109099	PMP22	9118
ENSG00000198523	PLN	9080
ENSG00000121753	BAI2	944
ENSG00000173207	CKS1B	19083
ENSG00000205702	CYP2D7P	2624
ENSG00000126243	LRFN3	28370
ENSG00000102241	HTATSF1	5276
ENSG00000234704	BRD2	1103
ENSG00000115526	CHST10	19650
ENSG00000205277	MUC12	7510
ENSG00000111880	RNGTT	10073
ENSG00000135052	GOLM1	15451
ENSG00000111877	MCM9	21484
ENSG00000135698	MPHOSPH6	7214
ENSG00000175582	RAB6A	9786
ENSG00000086967	MYBPC2	7550
ENSG00000269795		
ENSG00000198176	TFDP1	11749
ENSG00000170454	KRT75	24431
ENSG00000108423	TUBD1	16811
ENSG00000100207	TCF20	11631
ENSG00000058091	CDK14	8883
ENSG00000205138	SDHAF1	33867
ENSG00000213439	OR5AC1	15047
ENSG00000228768		
ENSG00000196578	OR5AC2	15431
ENSG00000072832	CRMP1	2365
ENSG00000231192	OR5H1	8346
ENSG00000236032	OR5H14	31286
ENSG00000213516	RBMXL1	25073
ENSG00000172301	COPRS	28848
ENSG00000233412	OR5H15	31287
ENSG00000186009	ATP4B	820
ENSG00000181392	SYNE4	26703
ENSG00000230301	OR5H6	14767
ENSG00000124491	F13A1	3531
ENSG00000142530	FAM71E1	25107
ENSG00000197938	OR5H2	14752
ENSG00000064932	SBNO2	29158
ENSG00000113163	COL4A3BP	2205
ENSG00000048405	ZNF800	27267
ENSG00000054282	SDCCAG8	10671
ENSG00000187753	C9orf153	31456
ENSG00000232535	OR5H8P	14773
ENSG00000196098	OR5K4	31291
ENSG00000185974	GRK1	10013
ENSG00000263341	KRTAP17-1	18917
ENSG00000234370	GTF2H4	4658
ENSG00000206536	OR5K3	31290
ENSG00000232382	OR5K1	8349
ENSG00000261986	KRT33A	6450
ENSG00000120742	SERP1	10759
ENSG00000228964	HLA-B	4932
ENSG00000263012	KRT33B	6451
ENSG00000103494	RPGRIP1L	29168
ENSG00000135070	ISCA1	28660
ENSG00000096717	SIRT1	14929
ENSG00000184497	TMEM255B	28297
ENSG00000232632	GABBR1	4070
ENSG00000262045		
ENSG00000075539	FRYL	29127
ENSG00000262748		
ENSG00000185479	KRT6B	6444
ENSG00000246705	H2AFJ	14456
ENSG00000161671	EMC10	27609
ENSG00000117226	GBP3	4184
ENSG00000100813	ACIN1	17066
ENSG00000074800	ENO1	3350
ENSG00000160867	FGFR4	3691
ENSG00000130052	STARD8	19161
ENSG00000170465	KRT6C	20406
ENSG00000139350	NEDD1	7723
ENSG00000108651	UTP6	18279
ENSG00000084463	WBP11	16461
ENSG00000168646	AXIN2	904
ENSG00000154096	THY1	11801
ENSG00000140945	CDH13	1753
ENSG00000198920	KIAA0753	29110
ENSG00000111361	EIF2B1	3257
ENSG00000231225	MICA	7090
ENSG00000140400	MAN2C1	6827
ENSG00000235568	NFAM1	29872
ENSG00000212440		
ENSG00000021826	CPS1	2323
ENSG00000255753		
ENSG00000260423		
ENSG00000206527	PTPLB	9640
ENSG00000256673		
ENSG00000161677	JOSD2	28853
ENSG00000183087	GAS6	4168
ENSG00000171223	JUNB	6205
ENSG00000182108	DEXI	13267
ENSG00000117020	AKT3	393
ENSG00000181215	C4orf50	33766
ENSG00000189306	RRP7A	24286
ENSG00000231558	HLA-DOA	4936
ENSG00000160688	FLAD1	24671
ENSG00000214826	DDX12P	2737
ENSG00000090776	EFNB1	3226
ENSG00000110400	PVRL1	9706
ENSG00000140718	FTO	24678
ENSG00000204653	ASPDH	33856
ENSG00000072195	SPEG	16901
ENSG00000117228	GBP1	4182
ENSG00000231861	OR5K2	14774
ENSG00000129657	SEC14L1	10698
ENSG00000111875	ASF1A	20995
ENSG00000038532	CLEC16A	29013
ENSG00000227772	MICB	7091
ENSG00000221988	PPT2	9326
ENSG00000083223	ZCCHC6	25817
ENSG00000239382	ALKBH6	28243
ENSG00000131409	LRRC4B	25042
ENSG00000111358	GTF2H3	4657
ENSG00000179456	ZBTB18	13030
ENSG00000055957	ITIH1	6166
ENSG00000167815	PRDX2	9353
ENSG00000268146		
ENSG00000106546	AHR	348
ENSG00000188010	MORN2	30166
ENSG00000173728	C1orf100	30435
ENSG00000183569	SERHL2	29446
ENSG00000266076		
ENSG00000185989	RASA3	20331
ENSG00000162645	GBP2	4183
ENSG00000104889	RNASEH2A	18518
ENSG00000213023	SYT3	11511
ENSG00000035687	ADSS	292
ENSG00000228163	HLA-DPA1	4938
ENSG00000152969	JAKMIP1	26460
ENSG00000259517		
ENSG00000163629	PTPN13	9646
ENSG00000175643	RMI2	28349
ENSG00000149609	C20orf144	16137
ENSG00000175581	MRPL48	16653
ENSG00000177508	IRX3	14360
ENSG00000144895	EIF2A	3254
ENSG00000213512	GBP7	29606
ENSG00000182584	ACTL10	16127
ENSG00000267840		
ENSG00000226841	MCCD1	20668
ENSG00000137699	TRIM29	17274
ENSG00000177182	CLVS1	23139
ENSG00000101412	E2F1	3113
ENSG00000230989	HSBP1	5203
ENSG00000254899		
ENSG00000214694	ARHGEF33	37252
ENSG00000262993	KRT31	6448
ENSG00000162654	GBP4	20480
ENSG00000118046	STK11	11389
ENSG00000263022	KRT37	6455
ENSG00000262591	TBC1D3P7	43569
ENSG00000262282		
ENSG00000101417	PXMP4	15920
ENSG00000111879	FAM184A	20991
ENSG00000262603		
ENSG00000071189	SNX13	21335
ENSG00000262040		
ENSG00000103150	MLYCD	7150
ENSG00000154240	CEP112	28514
ENSG00000203863		
ENSG00000182993	C12orf60	28726
ENSG00000110436	SLC1A2	10940
ENSG00000163888	CAMK2N2	24197
ENSG00000146278	PNRC1	17278
ENSG00000260300		
ENSG00000179256	SMCO3	34401
ENSG00000132026	RTBDN	30310
ENSG00000181924	COA4	24604
ENSG00000185338	SOCS1	19383
ENSG00000111339	ART4	726
ENSG00000180447	GAS1	4165
ENSG00000154548	SRSF12	21220
ENSG00000080822	CLDND1	1322
ENSG00000179397	C1orf101	28491
ENSG00000178279	TNP2	11952
ENSG00000204446	C9orf170	33817
ENSG00000178257	PRM3	13732
ENSG00000163352	LENEP	14429
ENSG00000196233	LCOR	29503
ENSG00000122304	PRM2	9448
ENSG00000146281	PM20D2	21408
ENSG00000105270	CLIP3	24314
ENSG00000065534	MYLK	7590
ENSG00000131061	ZNF341	15992
ENSG00000154451	GBP5	19895
ENSG00000175646	PRM1	9447
ENSG00000235034	C19orf81	40041
ENSG00000113088	GZMK	4711
ENSG00000176842	IRX5	14361
ENSG00000169006	NTSR2	8040
ENSG00000229295	HLA-DPB1	4940
ENSG00000165496	RPL10L	17976
ENSG00000146276	GABRR1	4090
ENSG00000130177	CDC16	1720
ENSG00000145649	GZMA	4708
ENSG00000204640	NMS	32203
ENSG00000153253	SCN3A	10590
ENSG00000159387	IRX6	14675
ENSG00000071677	PRLH	17945
ENSG00000160685	ZBTB7B	18668
ENSG00000115539	PDCL3	28860
ENSG00000121644	DESI2	24264
ENSG00000188897		
ENSG00000175166	PSMD2	9559
ENSG00000163508	EOMES	3372
ENSG00000183347	GBP6	25395
ENSG00000140961	OSGIN1	30093
ENSG00000112799	LY86	16837
ENSG00000203667	COX20	26970
ENSG00000124839	RAB17	16523
ENSG00000139915	MDGA2	19835
ENSG00000179933	C14orf119	20270
ENSG00000260069	TBC1D3B	27011
ENSG00000175575	PAAF1	25687
ENSG00000161681	SHANK1	15474
ENSG00000134668	SPOCD1	26338
ENSG00000229937	PRPS1L1	9463
ENSG00000174429	ABRA	30655
ENSG00000148634	HERC4	24521
ENSG00000099625	C19orf26	28617
ENSG00000164287	CDC20B	24222
ENSG00000120885	CLU	2095
ENSG00000196730	DAPK1	2674
ENSG00000234032		
ENSG00000103154	NECAB2	23746
ENSG00000197147	LRRC8B	30692
ENSG00000234949		
ENSG00000134324	LPIN1	13345
ENSG00000169062	UPF3A	20332
ENSG00000136274	NACAD	22196
ENSG00000170485	NPAS2	7895
ENSG00000169375	SIN3A	19353
ENSG00000154188	ANGPT1	484
ENSG00000099624	ATP5D	837
ENSG00000169876	MUC17	16800
ENSG00000171488	LRRC8C	25075
ENSG00000182732	RGS6	10002
ENSG00000203876		
ENSG00000161277	THAP8	23191
ENSG00000153187	HNRNPU	5048
ENSG00000271949		
ENSG00000179562	GCC1	19095
ENSG00000087245	MMP2	7166
ENSG00000176984		
ENSG00000197043	ANXA6	544
ENSG00000198824	CHAMP1	20311
ENSG00000163354	DCST2	26562
ENSG00000155640	C10orf12	23420
ENSG00000184232	OAF	28752
ENSG00000131686	CA6	1380
ENSG00000215604	ZNF962P	39250
ENSG00000166558	SLC38A8	32434
ENSG00000067082	KLF6	2235
ENSG00000270496	BNIP3P7	49101
ENSG00000124831	LRRFIP1	6702
ENSG00000231238	LINC00349	42667
ENSG00000233905	LONRF2P2	39829
ENSG00000236669		
ENSG00000229788	LINC00388	42716
ENSG00000149090	PAMR1	24554
ENSG00000139173	TMEM117	25308
ENSG00000171492	LRRC8D	16992
ENSG00000235876	FEM1AP4	39832
ENSG00000227333	EHMT2	14129
ENSG00000231914	LINC00387	42715
ENSG00000125409	TEKT3	14293
ENSG00000226361	TERF1P5	39686
ENSG00000136270	TBRG4	17443
ENSG00000102243	VGLL1	20985
ENSG00000228797	FAM207BP	39715
ENSG00000236169	LINC00418	42752
ENSG00000230931	GXYLT1P1	39676
ENSG00000197241	SLC2A7	13445
ENSG00000189067	LITAF	16841
ENSG00000204718	CNN2P12	39834
ENSG00000137709	POU2F3	19864
ENSG00000215217	C5orf49	27028
ENSG00000227784	ZNF965P	42025
ENSG00000244155	CYP4F34P	39953
ENSG00000227568	SNX18P26	39634
ENSG00000173812	EIF1	3249
ENSG00000225016	LINC00328-2P	42027
ENSG00000148700	ADD3	245
ENSG00000181191	PJA1	16648
ENSG00000206192	ANKRD20A9P	42023
ENSG00000235439	DDX39B	13917
ENSG00000269891	ARHGAP19-SLIT1	48348
ENSG00000242756	RHOT1P3	37839
ENSG00000227332		
ENSG00000223024	RNU6-55P	42545
ENSG00000205420	KRT6A	6443
ENSG00000206787	RNU6-76P	42566
ENSG00000101421	CHMP4B	16171
ENSG00000111341	MGP	7060
ENSG00000235500	SNX19P2	38115
ENSG00000198363	ASPH	757
ENSG00000226250	LINC00408	42740
ENSG00000231358		
ENSG00000226057	PHF2P2	38808
ENSG00000130054	FAM155B	30701
ENSG00000147655	RSPO2	28583
ENSG00000269210		
ENSG00000105472	CLEC11A	10576
ENSG00000162664	ZNF326	14104
ENSG00000272195		
ENSG00000075702	WDR62	24502
ENSG00000139055	ERP27	26495
ENSG00000232685	LINC00442	42779
ENSG00000181264	TMEM136	28280
ENSG00000100784	RPS6KA5	10434
ENSG00000167470	MIDN	16298
ENSG00000229375	USP24P1	42014
ENSG00000142511	GPR32	4487
ENSG00000187721	GTF2IP3	42640
ENSG00000135047	CTSL	2537
ENSG00000142583	SLC2A5	11010
ENSG00000142513	ACPT	14376
ENSG00000226619		
ENSG00000213741	RPS29	10419
ENSG00000252287	RNA5SP24	42600
ENSG00000224778	CENPIP1	39575
ENSG00000102245	CD40LG	11935
ENSG00000158813	EDA	3157
ENSG00000252675	RNU6-52P	42542
ENSG00000234894		
ENSG00000004059	ARF5	658
ENSG00000229147	SMPD4P2	39674
ENSG00000124275	MTRR	7473
ENSG00000179431	FJX1	17166
ENSG00000227879	PSPC1P1	42033
ENSG00000111348	ARHGDIB	679
ENSG00000232243		
ENSG00000203666	EFCAB2	28166
ENSG00000166326	TRIM44	19016
ENSG00000143032	BARHL2	954
ENSG00000237636	ANKRD26P3	39689
ENSG00000125970	RALY	15921
ENSG00000105613	MAST1	19034
ENSG00000215349	MRPL3P1	29701
ENSG00000236834	LINC00421	42755
ENSG00000224976	PARP4P2	37760
ENSG00000184007	PTP4A2	9635
ENSG00000231184	FAM58DP	42022
ENSG00000229791		
ENSG00000237164	SLC25A15P2	39843
ENSG00000223625	CYCSP32	24406
ENSG00000152082	MZT2B	25886
ENSG00000169871	TRIM56	19028
ENSG00000272636	DOC2B	2986
ENSG00000232894	MRPS31P2	39252
ENSG00000215572	ESRRAP1	3472
ENSG00000238132	CASC4P1	39251
ENSG00000155093	PTPRN2	9677
ENSG00000167747	C19orf48	29667
ENSG00000225316	LINC00350	42668
ENSG00000185129	PURA	9701
ENSG00000257110		
ENSG00000100227	POLDIP3	23782
ENSG00000226352		
ENSG00000268852		
ENSG00000265624	RN7SL166P	46182
ENSG00000157240	FZD1	4038
ENSG00000109501	WFS1	12762
ENSG00000108443	RPS6KB1	10436
ENSG00000233469	ST6GALNAC4P1	39660
ENSG00000115904	SOS1	11187
ENSG00000182700	IGIP	33847
ENSG00000223576		
ENSG00000238665		
ENSG00000266230		
ENSG00000237672	KRR1P1	39580
ENSG00000129675	ARHGEF6	685
ENSG00000236076	LINC01072	49112
ENSG00000187726	DNAJB13	30718
ENSG00000120306	CYSTM1	30239
ENSG00000226633	PPIAP28	39902
ENSG00000260131	LINC00556	43700
ENSG00000048052	HDAC9	14065
ENSG00000263978	MIR4499	41739
ENSG00000173762	CD7	1695
ENSG00000238286	SLC35E1P1	42046
ENSG00000222726	RNU2-7P	42505
ENSG00000265710		
ENSG00000105612	DNASE2	2960
ENSG00000203614		
ENSG00000140943	MBTPS1	15456
ENSG00000164294	GPX8	33100
ENSG00000260199	CCL3L3	30554
ENSG00000122482	ZNF644	29222
ENSG00000233524	RANP8	39863
ENSG00000090530	LEPREL1	19317
ENSG00000186081	KRT5	6442
ENSG00000179241	LDLRAD3	27046
ENSG00000165671	NSD1	14234
ENSG00000236704	CNOT4P1	39272
ENSG00000113068	PFDN1	8866
ENSG00000233780	HNRNPA1P30	39548
ENSG00000162849	KIF26B	25484
ENSG00000168077	SCARA3	19000
ENSG00000181555	SETD2	18420
ENSG00000152086	TUBA3E	20765
ENSG00000260717	CCL4L1	10631
ENSG00000125977	EIF2S2	3266
ENSG00000163357	DCST1	26539
ENSG00000234363	PPIAP27	42646
ENSG00000213621	RPSAP54	36373
ENSG00000238893		
ENSG00000251902	RNU6-51P	42541
ENSG00000233851	LATS2-AS1	39912
ENSG00000175567	UCP2	12518
ENSG00000239704	CDRT4	14383
ENSG00000110442	COMMD9	25014
ENSG00000201821	RNU4-9P	42507
ENSG00000257230		
ENSG00000180172	RPS12P23	35573
ENSG00000234602	MCIDAS	40050
ENSG00000225585	IPPKP1	39390
ENSG00000087253	LPCAT2	26032
ENSG00000252128		
ENSG00000263607	RN7SL80P	46096
ENSG00000147160	AWAT2	23251
ENSG00000271250		
ENSG00000259795		
ENSG00000233405	LINC01046	49040
ENSG00000141574	SECTM1	10707
ENSG00000154079	C6orf57	20957
ENSG00000235438	ESRRAP2	24647
ENSG00000259024	TVP23C-CDRT4	42961
ENSG00000177992	SPATA31E1	26672
ENSG00000144591	GMPPA	22923
